ANO_MES,STATUS,SEGMENTO,QTD_CLIENTES,CLIENTES_ATIVOS_30_DIAS,CLIENTES_ATIVOS_60_DIAS,CLIENTES_ATIVOS_90_DIAS
2019-05-01,Churn,Perdido,4697,2,2,3
2019-05-01,Churn,,22659,1,1,1
2019-05-01,Dormente,Campeao,79,0,79,79
2019-05-01,Dormente,Clientes Fieis,4744,26,3517,4713
2019-05-01,Dormente,Clientes Promissores,694,2,655,693
2019-05-01,Dormente,Novos Clientes,29,0,29,29
2019-05-01,Dormente,Potencial Fiel,3452,14,3293,3448
2019-05-01,Dormente,Precisa de Atencao,1142,4,4,1099
2019-05-01,Dormente,Quase Dormindo,1584,1,1,1526
2019-05-01,Dormente,,8,0,7,8
2019-05-01,Inativo,Clientes Fieis,28,1,1,1
2019-05-01,Inativo,Em Risco,2349,2,2,2
2019-05-01,Inativo,Hibernando,2048,0,0,0
2019-05-01,Inativo,Perdido,1857,2,2,2
2019-05-01,Inativo,Precisa de Atencao,32,0,0,0
2019-05-01,Inativo,Quase Dormindo,43,0,0,0
2019-05-01,Inativo,,2,0,0,0
2019-05-01,Não Ativado,Em Risco,1,0,0,0
2019-05-01,Não Ativado,Perdido,4,0,0,0
2019-05-01,Não Ativado,Potencial Fiel,1,1,1,1
2019-05-01,Não Ativado,,2525,25,29,30
2019-06-01,Ativo,Campeao,9340,9240,9340,9340
2019-06-01,Ativo,Clientes Fieis,6754,6579,6748,6749
2019-06-01,Ativo,Novos Clientes,747,715,747,747
2019-06-01,Ativo,Potencial Fiel,4869,4703,4867,4867
2019-06-01,Ativo,,44,44,44,44
2019-06-01,Churn,Em Risco,600,1,1,1
2019-06-01,Churn,Hibernando,21,0,0,0
2019-06-01,Churn,Nao Perder!,14,0,0,0
2019-06-01,Churn,Perdido,4481,5,5,6
2019-06-01,Churn,,21583,3,3,3
2019-06-01,Dormente,Campeao,86,0,86,86
2019-06-01,Dormente,Clientes Fieis,4291,28,3204,4259
2019-06-01,Dormente,Clientes Promissores,720,1,689,720
2019-06-01,Dormente,Novos Clientes,23,0,23,23
2019-06-01,Dormente,Potencial Fiel,3266,11,3103,3264
2019-06-01,Dormente,Precisa de Atencao,1022,5,5,990
2019-06-01,Dormente,Quase Dormindo,1531,0,0,1467
2019-06-01,Dormente,,7,0,6,7
2019-06-01,Inativo,Clientes Fieis,20,0,0,0
2019-06-01,Inativo,Em Risco,2321,8,8,8
2019-06-01,Inativo,Hibernando,1939,2,4,4
2019-06-01,Inativo,Perdido,1720,3,4,4
2019-06-01,Inativo,Precisa de Atencao,27,0,0,0
2019-06-01,Inativo,Quase Dormindo,40,0,0,0
2019-06-01,Inativo,,2,0,0,0
2019-06-01,Não Ativado,Campeao,1,1,1,1
2019-06-01,Não Ativado,Perdido,4,0,0,0
2019-06-01,Não Ativado,,1550,20,21,22
2019-07-01,Ativo,Campeao,9947,9843,9946,9947
2019-07-01,Ativo,Clientes Fieis,6975,6826,6971,6972
2019-07-01,Ativo,Novos Clientes,785,748,785,785
2019-07-01,Ativo,Potencial Fiel,5172,5018,5169,5169
2019-07-01,Ativo,,43,43,43,43
2019-07-01,Churn,Em Risco,596,1,1,1
2019-07-01,Churn,Hibernando,18,0,0,0
2019-07-01,Churn,Nao Perder!,8,0,0,0
2019-07-01,Churn,Perdido,4768,2,3,3
2019-07-01,Churn,,22606,4,6,6
2019-07-01,Dormente,Campeao,92,2,92,92
2019-07-01,Dormente,Clientes Fieis,4681,23,3519,4654
2019-07-01,Dormente,Clientes Promissores,772,1,733,770
2019-07-01,Dormente,Novos Clientes,27,0,27,27
2019-07-01,Dormente,Potencial Fiel,3434,12,3293,3432
2019-07-01,Dormente,Precisa de Atencao,1186,4,4,1133
2019-07-01,Dormente,Quase Dormindo,1593,1,1,1532
2019-07-01,Dormente,,8,0,5,8
2019-07-01,Inativo,Clientes Fieis,25,1,1,1
2019-07-01,Inativo,Em Risco,2374,5,5,5
2019-07-01,Inativo,Hibernando,2131,2,2,3
2019-07-01,Inativo,Perdido,1843,3,4,4
2019-07-01,Inativo,Precisa de Atencao,33,0,0,0
2019-07-01,Inativo,Quase Dormindo,39,0,0,0
2019-07-01,Não Ativado,Campeao,1,1,1,1
2019-07-01,Não Ativado,Clientes Fieis,1,0,1,1
2019-07-01,Não Ativado,Nao Perder!,1,0,0,0
2019-07-01,Não Ativado,Perdido,1,0,0,0
2019-07-01,Não Ativado,Potencial Fiel,1,0,1,1
2019-07-01,Não Ativado,Quase Dormindo,1,0,0,1
2019-07-01,Não Ativado,,1538,22,23,23
2019-08-01,Ativo,Campeao,10297,10198,10297,10297
2019-08-01,Ativo,Clientes Fieis,7211,7031,7210,7210
2019-08-01,Ativo,Novos Clientes,773,741,773,773
2019-08-01,Ativo,Potencial Fiel,5112,4964,5110,5110
2019-08-01,Ativo,,44,44,44,44
2019-08-01,Churn,Em Risco,623,0,0,1
2019-08-01,Churn,Hibernando,17,0,0,0
2019-08-01,Churn,Nao Perder!,15,0,0,0
2019-08-01,Churn,Perdido,4717,3,3,3
2019-08-01,Churn,,21640,1,2,2
2019-08-01,Dormente,Campeao,107,0,107,107
2019-08-01,Dormente,Clientes Fieis,4793,25,3607,4756
2019-08-01,Dormente,Clientes Promissores,760,0,713,759
2019-08-01,Dormente,Novos Clientes,26,0,26,26
2019-08-01,Dormente,Potencial Fiel,3371,5,3200,3369
2019-08-01,Dormente,Precisa de Atencao,1135,5,7,1090
2019-08-01,Dormente,Quase Dormindo,1532,2,2,1477
2019-08-01,Dormente,,7,0,4,7
2019-08-01,Inativo,Clientes Fieis,27,0,0,0
2019-08-01,Inativo,Em Risco,2413,7,8,8
2019-08-01,Inativo,Hibernando,1997,3,3,4
2019-08-01,Inativo,Perdido,1741,2,2,2
2019-08-01,Inativo,Precisa de Atencao,34,0,0,0
2019-08-01,Inativo,Quase Dormindo,51,0,0,0
2019-08-01,Inativo,,2,0,0,0
2019-08-01,Não Ativado,Perdido,1,0,0,0
2019-08-01,Não Ativado,,1885,35,35,36
2019-09-01,Ativo,Campeao,9274,9174,9274,9274
2019-09-01,Ativo,Clientes Fieis,7063,6905,7061,7062
2019-09-01,Ativo,Novos Clientes,817,774,816,816
2019-09-01,Ativo,Potencial Fiel,5137,4972,5134,5135
2019-09-01,Ativo,,38,38,38,38
2019-09-01,Churn,Em Risco,655,1,1,1
2019-09-01,Churn,Hibernando,16,0,0,0
2019-09-01,Churn,Nao Perder!,6,0,0,0
2019-09-01,Churn,Perdido,4641,2,2,3
2019-09-01,Churn,,20947,2,2,3
2019-09-01,Dormente,Campeao,59,1,59,59
2019-09-01,Dormente,Clientes Fieis,4587,32,3442,4560
2019-09-01,Dormente,Clientes Promissores,780,0,739,779
2019-09-01,Dormente,Novos Clientes,22,0,22,22
2019-09-01,Dormente,Potencial Fiel,3458,11,3288,3455
2019-09-01,Dormente,Precisa de Atencao,1170,4,5,1131
2019-09-01,Dormente,Quase Dormindo,1700,1,1,1625
2019-09-01,Dormente,,8,0,3,7
2019-09-01,Inativo,Clientes Fieis,22,1,1,1
2019-09-01,Inativo,Em Risco,2547,7,7,7
2019-09-01,Inativo,Hibernando,2142,1,1,1
2019-09-01,Inativo,Perdido,1895,3,3,4
2019-09-01,Inativo,Precisa de Atencao,27,1,1,1
2019-09-01,Inativo,Quase Dormindo,53,0,0,0
2019-09-01,Inativo,,7,0,0,0
2019-09-01,Não Ativado,Campeao,1,1,1,1
2019-09-01,Não Ativado,Clientes Promissores,1,0,1,1
2019-09-01,Não Ativado,Em Risco,1,0,0,0
2019-09-01,Não Ativado,Hibernando,2,0,0,0
2019-09-01,Não Ativado,,1887,32,33,34
2019-10-01,Ativo,Campeao,9319,9232,9319,9319
2019-10-01,Ativo,Clientes Fieis,6882,6718,6881,6882
2019-10-01,Ativo,Novos Clientes,852,816,851,851
2019-10-01,Ativo,Potencial Fiel,5277,5086,5272,5272
2019-10-01,Ativo,,48,47,48,48
2019-10-01,Churn,Em Risco,704,1,1,1
2019-10-01,Churn,Hibernando,16,0,0,0
2019-10-01,Churn,Nao Perder!,13,0,0,0
2019-10-01,Churn,Perdido,5175,5,5,6
2019-10-01,Churn,,24476,2,3,3
2019-10-01,Dormente,Campeao,94,0,94,94
2019-10-01,Dormente,Clientes Fieis,4610,29,3393,4572
2019-10-01,Dormente,Clientes Promissores,823,0,771,821
2019-10-01,Dormente,Novos Clientes,25,0,25,25
2019-10-01,Dormente,Potencial Fiel,3524,11,3359,3521
2019-10-01,Dormente,Precisa de Atencao,1192,6,7,1145
2019-10-01,Dormente,Quase Dormindo,1702,0,1,1624
2019-10-01,Dormente,,5,0,1,5
2019-10-01,Inativo,Clientes Fieis,26,0,0,0
2019-10-01,Inativo,Em Risco,2534,11,12,12
2019-10-01,Inativo,Hibernando,2198,1,3,3
2019-10-01,Inativo,Perdido,2035,4,4,4
2019-10-01,Inativo,Precisa de Atencao,35,1,1,1
2019-10-01,Inativo,Quase Dormindo,52,0,0,0
2019-10-01,Inativo,,4,0,0,0
2019-10-01,Não Ativado,Clientes Fieis,1,1,1,1
2019-10-01,Não Ativado,Clientes Promissores,2,0,2,2
2019-10-01,Não Ativado,Em Risco,1,0,0,0
2019-10-01,Não Ativado,Perdido,1,0,0,0
2019-10-01,Não Ativado,Potencial Fiel,1,1,1,1
2019-10-01,Não Ativado,,58879,44,45,50
2019-11-01,Ativo,Campeao,8589,8484,8589,8589
2019-11-01,Ativo,Clientes Fieis,6315,6161,6313,6313
2019-11-01,Ativo,Novos Clientes,690,665,690,690
2019-11-01,Ativo,Potencial Fiel,4611,4470,4607,4610
2019-11-01,Ativo,,50,50,50,50
2019-11-01,Churn,Em Risco,591,0,0,0
2019-11-01,Churn,Hibernando,21,0,0,0
2019-11-01,Churn,Nao Perder!,4,0,0,0
2019-11-01,Churn,Perdido,4107,4,4,5
2019-11-01,Churn,,19102,4,5,5
2019-11-01,Dormente,Campeao,80,2,80,80
2019-11-01,Dormente,Clientes Fieis,4085,27,3000,4053
2019-11-01,Dormente,Clientes Promissores,672,0,624,670
2019-11-01,Dormente,Novos Clientes,27,0,27,27
2019-11-01,Dormente,Potencial Fiel,3122,8,2970,3120
2019-11-01,Dormente,Precisa de Atencao,973,1,1,933
2019-11-01,Dormente,Quase Dormindo,1397,1,1,1346
2019-11-01,Dormente,,10,0,6,10
2019-11-01,Inativo,Clientes Fieis,20,0,0,0
2019-11-01,Inativo,Em Risco,2177,6,6,7
2019-11-01,Inativo,Hibernando,1817,1,1,2
2019-11-01,Inativo,Perdido,1612,0,0,0
2019-11-01,Inativo,Precisa de Atencao,34,0,0,0
2019-11-01,Inativo,Quase Dormindo,39,0,0,0
2019-11-01,Inativo,,5,0,0,0
2019-11-01,Não Ativado,Em Risco,1,0,0,0
2019-11-01,Não Ativado,Novos Clientes,1,1,1,1
2019-11-01,Não Ativado,Perdido,2,0,0,0
2019-11-01,Não Ativado,Potencial Fiel,1,0,1,1
2019-11-01,Não Ativado,,1205,19,20,20
2019-12-01,Ativo,Campeao,8827,8725,8827,8827
2019-12-01,Ativo,Clientes Fieis,6579,6414,6577,6577
2019-12-01,Ativo,Novos Clientes,953,919,952,952
2019-12-01,Ativo,Potencial Fiel,5283,5114,5277,5277
2019-12-01,Ativo,,57,57,57,57
2019-12-01,Churn,Em Risco,674,0,1,1
2019-12-01,Churn,Hibernando,25,0,0,0
2019-12-01,Churn,Nao Perder!,8,0,0,0
2019-12-01,Churn,Perdido,5692,6,7,7
2019-12-01,Churn,,25922,7,7,9
2019-12-01,Dormente,Campeao,66,0,66,66
2019-12-01,Dormente,Clientes Fieis,4599,28,3388,4570
2019-12-01,Dormente,Clientes Promissores,877,1,823,877
2019-12-01,Dormente,Novos Clientes,28,0,28,28
2019-12-01,Dormente,Potencial Fiel,3572,14,3412,3571
2019-12-01,Dormente,Precisa de Atencao,1144,6,6,1096
2019-12-01,Dormente,Quase Dormindo,1872,2,2,1777
2019-12-01,Dormente,,11,0,4,10
2019-12-01,Inativo,Clientes Fieis,18,0,0,0
2019-12-01,Inativo,Em Risco,2591,3,3,3
2019-12-01,Inativo,Hibernando,2322,2,2,3
2019-12-01,Inativo,Perdido,2207,1,1,1
2019-12-01,Inativo,Precisa de Atencao,31,0,0,0
2019-12-01,Inativo,Quase Dormindo,73,0,0,0
2019-12-01,Inativo,,6,0,0,0
2019-12-01,Não Ativado,Potencial Fiel,1,1,1,1
2019-12-01,Não Ativado,,14587,43,44,44
2020-01-01,Ativo,Campeao,9035,8955,9035,9035
2020-01-01,Ativo,Clientes Fieis,6573,6407,6570,6571
2020-01-01,Ativo,Novos Clientes,696,672,694,694
2020-01-01,Ativo,Potencial Fiel,4811,4647,4806,4806
2020-01-01,Ativo,,50,50,50,50
2020-01-01,Churn,Em Risco,668,0,0,0
2020-01-01,Churn,Hibernando,22,0,0,0
2020-01-01,Churn,Nao Perder!,8,0,0,0
2020-01-01,Churn,Perdido,4568,2,3,3
2020-01-01,Churn,,20129,3,3,3
2020-01-01,Dormente,Campeao,86,0,86,86
2020-01-01,Dormente,Clientes Fieis,4425,27,3271,4399
2020-01-01,Dormente,Clientes Promissores,723,1,684,722
2020-01-01,Dormente,Novos Clientes,27,0,27,27
2020-01-01,Dormente,Potencial Fiel,3269,5,3110,3267
2020-01-01,Dormente,Precisa de Atencao,1080,1,1,1035
2020-01-01,Dormente,Quase Dormindo,1534,0,1,1470
2020-01-01,Dormente,,16,1,11,16
2020-01-01,Inativo,Clientes Fieis,31,0,0,0
2020-01-01,Inativo,Em Risco,2481,8,8,9
2020-01-01,Inativo,Hibernando,2118,1,1,1
2020-01-01,Inativo,Perdido,1817,2,2,2
2020-01-01,Inativo,Precisa de Atencao,42,1,1,1
2020-01-01,Inativo,Quase Dormindo,61,0,0,0
2020-01-01,Inativo,,5,0,0,0
2020-01-01,Não Ativado,Em Risco,1,0,0,0
2020-01-01,Não Ativado,Perdido,5,0,0,0
2020-01-01,Não Ativado,Potencial Fiel,1,1,1,1
2020-01-01,Não Ativado,,2312,29,32,32
2020-02-01,Ativo,Campeao,11493,11377,11493,11493
2020-02-01,Ativo,Clientes Fieis,8721,8508,8719,8720
2020-02-01,Ativo,Novos Clientes,1127,1084,1126,1126
2020-02-01,Ativo,Potencial Fiel,6581,6370,6576,6576
2020-02-01,Ativo,,65,65,65,65
2020-02-01,Churn,Em Risco,857,0,0,0
2020-02-01,Churn,Hibernando,19,0,0,0
2020-02-01,Churn,Nao Perder!,9,0,0,0
2020-02-01,Churn,Perdido,6512,7,7,7
2020-02-01,Churn,,27757,3,3,3
2020-02-01,Dormente,Campeao,96,0,96,96
2020-02-01,Dormente,Clientes Fieis,5857,38,4298,5815
2020-02-01,Dormente,Clientes Promissores,1082,2,1029,1081
2020-02-01,Dormente,Novos Clientes,31,0,31,31
2020-02-01,Dormente,Potencial Fiel,4627,17,4373,4622
2020-02-01,Dormente,Precisa de Atencao,1524,8,8,1460
2020-02-01,Dormente,Quase Dormindo,2257,4,4,2145
2020-02-01,Dormente,,10,0,5,9
2020-02-01,Inativo,Clientes Fieis,27,0,0,0
2020-02-01,Inativo,Em Risco,3262,7,9,9
2020-02-01,Inativo,Hibernando,2904,4,4,4
2020-02-01,Inativo,Perdido,2610,2,2,2
2020-02-01,Inativo,Precisa de Atencao,41,0,0,0
2020-02-01,Inativo,Quase Dormindo,72,0,0,0
2020-02-01,Inativo,,4,0,0,0
2020-02-01,Não Ativado,Nao Perder!,1,0,0,0
2020-02-01,Não Ativado,Perdido,2,0,0,0
2020-02-01,Não Ativado,,4431,38,40,40
2020-03-01,Ativo,Campeao,15267,15097,15267,15267
2020-03-01,Ativo,Clientes Fieis,11740,11484,11738,11738
2020-03-01,Ativo,Novos Clientes,1639,1581,1639,1639
2020-03-01,Ativo,Potencial Fiel,9537,9228,9528,9533
2020-03-01,Ativo,,80,80,80,80
2020-03-01,Churn,Em Risco,1173,2,3,4
2020-03-01,Churn,Hibernando,45,0,0,0
2020-03-01,Churn,Nao Perder!,14,0,0,0
2020-03-01,Churn,Perdido,9903,11,12,14
2020-03-01,Churn,,41748,10,10,11
2020-03-01,Dormente,Campeao,142,4,142,142
2020-03-01,Dormente,Clientes Fieis,7939,53,5791,7884
2020-03-01,Dormente,Clientes Promissores,1566,3,1463,1566
2020-03-01,Dormente,Novos Clientes,50,0,50,50
2020-03-01,Dormente,Potencial Fiel,6526,19,6204,6518
2020-03-01,Dormente,Precisa de Atencao,2112,4,4,2044
2020-03-01,Dormente,Quase Dormindo,3340,6,7,3165
2020-03-01,Dormente,,9,0,3,9
2020-03-01,Inativo,Clientes Fieis,41,1,1,1
2020-03-01,Inativo,Em Risco,4474,17,19,21
2020-03-01,Inativo,Hibernando,4068,1,1,2
2020-03-01,Inativo,Perdido,3832,3,3,3
2020-03-01,Inativo,Precisa de Atencao,73,0,0,0
2020-03-01,Inativo,Quase Dormindo,137,0,0,0
2020-03-01,Inativo,,5,0,0,0
2020-03-01,Não Ativado,Em Risco,1,0,0,0
2020-03-01,Não Ativado,Perdido,1,0,0,0
2020-03-01,Não Ativado,Quase Dormindo,1,0,0,1
2020-03-01,Não Ativado,,6419,51,52,57
2020-04-01,Ativo,Campeao,10990,10869,10989,10990
2020-04-01,Ativo,Clientes Fieis,9016,8803,9015,9015
2020-04-01,Ativo,Novos Clientes,1351,1306,1349,1349
2020-04-01,Ativo,Potencial Fiel,7401,7186,7396,7396
2020-04-01,Ativo,,58,56,58,58
2020-04-01,Churn,Em Risco,916,2,2,2
2020-04-01,Churn,Hibernando,32,0,0,0
2020-04-01,Churn,Nao Perder!,15,0,0,0
2020-04-01,Churn,Perdido,7695,7,7,7
2020-04-01,Churn,,32088,8,9,9
2020-04-01,Dormente,Campeao,88,1,88,88
2020-04-01,Dormente,Clientes Fieis,5879,28,4295,5832
2020-04-01,Dormente,Clientes Promissores,1228,1,1147,1228
2020-04-01,Dormente,Novos Clientes,50,0,50,50
2020-04-01,Dormente,Potencial Fiel,5169,14,4915,5166
2020-04-01,Dormente,Precisa de Atencao,1611,10,10,1550
2020-04-01,Dormente,Quase Dormindo,2721,0,2,2580
2020-04-01,Dormente,,9,0,6,9
2020-04-01,Inativo,Clientes Fieis,47,0,0,0
2020-04-01,Inativo,Em Risco,3546,13,15,20
2020-04-01,Inativo,Hibernando,3299,7,7,7
2020-04-01,Inativo,Perdido,3125,2,2,2
2020-04-01,Inativo,Precisa de Atencao,47,0,0,0
2020-04-01,Inativo,Quase Dormindo,95,0,0,0
2020-04-01,Inativo,,5,0,0,0
2020-04-01,Não Ativado,Perdido,1,0,0,0
2020-04-01,Não Ativado,,2194,36,39,41
2020-05-01,Ativo,Campeao,14428,14283,14428,14428
2020-05-01,Ativo,Clientes Fieis,11518,11247,11516,11517
2020-05-01,Ativo,Novos Clientes,1604,1543,1603,1603
2020-05-01,Ativo,Potencial Fiel,9173,8883,9169,9170
2020-05-01,Ativo,,61,61,61,61
2020-05-01,Churn,Em Risco,1098,0,0,0
2020-05-01,Churn,Hibernando,39,0,0,0
2020-05-01,Churn,Nao Perder!,12,0,0,0
2020-05-01,Churn,Perdido,9384,1,2,2
2020-05-01,Churn,,39113,10,12,12
2020-05-01,Dormente,Campeao,133,2,133,133
2020-05-01,Dormente,Clientes Fieis,7602,59,5609,7548
2020-05-01,Dormente,Clientes Promissores,1435,0,1343,1434
2020-05-01,Dormente,Novos Clientes,61,0,61,61
2020-05-01,Dormente,Potencial Fiel,6288,21,5997,6286
2020-05-01,Dormente,Precisa de Atencao,1948,6,6,1879
2020-05-01,Dormente,Quase Dormindo,3153,5,7,2982
2020-05-01,Dormente,,10,0,7,10
2020-05-01,Inativo,Clientes Fieis,49,0,0,0
2020-05-01,Inativo,Em Risco,4323,13,16,18
2020-05-01,Inativo,Hibernando,4007,5,5,5
2020-05-01,Inativo,Perdido,3697,8,9,9
2020-05-01,Inativo,Precisa de Atencao,63,0,0,0
2020-05-01,Inativo,Quase Dormindo,114,0,0,0
2020-05-01,Inativo,,2,0,0,0
2020-05-01,Não Ativado,Clientes Promissores,1,0,1,1
2020-05-01,Não Ativado,Quase Dormindo,1,0,0,1
2020-05-01,Não Ativado,,1336,46,52,55
2020-06-01,Ativo,Campeao,56562,56011,56560,56562
2020-06-01,Ativo,Clientes Fieis,44160,43219,44155,44158
2020-06-01,Ativo,Novos Clientes,4701,4519,4698,4698
2020-06-01,Ativo,Potencial Fiel,31932,30942,31919,31920
2020-06-01,Ativo,,316,316,316,316
2020-06-01,Churn,Em Risco,3382,10,10,10
2020-06-01,Churn,Hibernando,73,0,0,0
2020-06-01,Churn,Nao Perder!,53,0,0,0
2020-06-01,Churn,Perdido,26262,17,19,21
2020-06-01,Churn,,88264,23,25,26
2020-06-01,Dormente,Campeao,467,6,467,467
2020-06-01,Dormente,Clientes Fieis,27918,186,20642,27706
2020-06-01,Dormente,Clientes Promissores,4530,9,4293,4530
2020-06-01,Dormente,Novos Clientes,142,0,142,142
2020-06-01,Dormente,Potencial Fiel,21481,84,20515,21469
2020-06-01,Dormente,Precisa de Atencao,7044,23,25,6767
2020-06-01,Dormente,Quase Dormindo,9728,16,17,9272
2020-06-01,Dormente,,34,0,27,33
2020-06-01,Inativo,Clientes Fieis,152,0,0,0
2020-06-01,Inativo,Em Risco,13935,33,38,43
2020-06-01,Inativo,Hibernando,12196,19,19,19
2020-06-01,Inativo,Perdido,10562,10,10,12
2020-06-01,Inativo,Precisa de Atencao,194,0,0,0
2020-06-01,Inativo,Quase Dormindo,298,1,1,1
2020-06-01,Inativo,,14,0,0,0
2020-06-01,Não Ativado,Campeao,1,1,1,1
2020-06-01,Não Ativado,Clientes Fieis,3,1,2,3
2020-06-01,Não Ativado,Em Risco,1,0,0,0
2020-06-01,Não Ativado,Nao Perder!,2,0,0,0
2020-06-01,Não Ativado,Perdido,2,0,0,0
2020-06-01,Não Ativado,Potencial Fiel,1,1,1,1
2020-06-01,Não Ativado,Precisa de Atencao,1,0,0,1
2020-06-01,Não Ativado,Quase Dormindo,1,0,0,1
2020-06-01,Não Ativado,,3198,195,209,220
2020-07-01,Ativo,Campeao,48956,48490,48956,48956
2020-07-01,Ativo,Clientes Fieis,42712,41797,42706,42707
2020-07-01,Ativo,Novos Clientes,5292,5109,5287,5288
2020-07-01,Ativo,Potencial Fiel,33382,32352,33370,33371
2020-07-01,Ativo,,293,291,293,293
2020-07-01,Churn,Em Risco,3526,4,4,4
2020-07-01,Churn,Hibernando,124,0,0,0
2020-07-01,Churn,Nao Perder!,46,0,1,1
2020-07-01,Churn,Perdido,29056,21,23,24
2020-07-01,Churn,,97249,31,31,32
2020-07-01,Dormente,Campeao,407,5,407,407
2020-07-01,Dormente,Clientes Fieis,27084,173,20013,26891
2020-07-01,Dormente,Clientes Promissores,4984,6,4706,4982
2020-07-01,Dormente,Novos Clientes,183,2,183,183
2020-07-01,Dormente,Potencial Fiel,22963,87,21835,22945
2020-07-01,Dormente,Precisa de Atencao,7616,22,22,7365
2020-07-01,Dormente,Quase Dormindo,10706,23,23,10227
2020-07-01,Dormente,,35,0,28,35
2020-07-01,Inativo,Clientes Fieis,104,0,0,0
2020-07-01,Inativo,Em Risco,14741,39,42,49
2020-07-01,Inativo,Hibernando,13223,18,19,21
2020-07-01,Inativo,Perdido,11968,11,13,13
2020-07-01,Inativo,Precisa de Atencao,224,1,1,1
2020-07-01,Inativo,Quase Dormindo,369,2,2,2
2020-07-01,Inativo,,11,0,0,0
2020-07-01,Não Ativado,Campeao,2,2,2,2
2020-07-01,Não Ativado,Clientes Fieis,2,2,2,2
2020-07-01,Não Ativado,Hibernando,1,0,0,0
2020-07-01,Não Ativado,Nao Perder!,1,0,0,0
2020-07-01,Não Ativado,Perdido,2,0,0,0
2020-07-01,Não Ativado,Potencial Fiel,2,2,2,2
2020-07-01,Não Ativado,,1988,192,204,216
2020-08-01,Ativo,Campeao,34569,34230,34566,34569
2020-08-01,Ativo,Clientes Fieis,32320,31579,32311,32316
2020-08-01,Ativo,Novos Clientes,4516,4350,4514,4514
2020-08-01,Ativo,Potencial Fiel,26873,26005,26859,26861
2020-08-01,Ativo,,225,224,225,225
2020-08-01,Churn,Em Risco,2922,6,6,8
2020-08-01,Churn,Hibernando,88,0,0,0
2020-08-01,Churn,Nao Perder!,34,0,0,0
2020-08-01,Churn,Perdido,24794,19,22,24
2020-08-01,Churn,,87878,21,22,23
2020-08-01,Dormente,Campeao,313,4,313,313
2020-08-01,Dormente,Clientes Fieis,20461,124,15168,20325
2020-08-01,Dormente,Clientes Promissores,4203,10,3975,4199
2020-08-01,Dormente,Novos Clientes,139,0,139,139
2020-08-01,Dormente,Potencial Fiel,18551,56,17605,18541
2020-08-01,Dormente,Precisa de Atencao,5945,19,20,5715
2020-08-01,Dormente,Quase Dormindo,9010,10,10,8640
2020-08-01,Dormente,,17,0,14,17
2020-08-01,Inativo,Clientes Fieis,101,0,0,0
2020-08-01,Inativo,Em Risco,11856,31,31,35
2020-08-01,Inativo,Hibernando,11243,14,15,16
2020-08-01,Inativo,Perdido,10275,7,7,8
2020-08-01,Inativo,Precisa de Atencao,205,0,0,0
2020-08-01,Inativo,Quase Dormindo,281,0,0,0
2020-08-01,Inativo,,9,0,0,0
2020-08-01,Não Ativado,Clientes Fieis,1,1,1,1
2020-08-01,Não Ativado,Nao Perder!,1,0,0,0
2020-08-01,Não Ativado,Perdido,2,0,0,0
2020-08-01,Não Ativado,Precisa de Atencao,1,0,0,1
2020-08-01,Não Ativado,Quase Dormindo,1,0,0,1
2020-08-01,Não Ativado,,4988,163,169,175
2020-09-01,Ativo,Campeao,25246,24973,25244,25245
2020-09-01,Ativo,Clientes Fieis,24334,23791,24329,24332
2020-09-01,Ativo,Novos Clientes,3747,3601,3744,3744
2020-09-01,Ativo,Potencial Fiel,21688,21018,21677,21678
2020-09-01,Ativo,,178,178,178,178
2020-09-01,Churn,Em Risco,2323,3,3,3
2020-09-01,Churn,Hibernando,90,0,0,0
2020-09-01,Churn,Nao Perder!,29,0,0,0
2020-09-01,Churn,Perdido,21272,17,18,20
2020-09-01,Churn,,81112,22,22,24
2020-09-01,Dormente,Campeao,228,1,227,228
2020-09-01,Dormente,Clientes Fieis,15609,114,11455,15494
2020-09-01,Dormente,Clientes Promissores,3606,7,3411,3602
2020-09-01,Dormente,Novos Clientes,99,1,99,99
2020-09-01,Dormente,Potencial Fiel,14543,37,13874,14536
2020-09-01,Dormente,Precisa de Atencao,4742,10,10,4570
2020-09-01,Dormente,Quase Dormindo,7302,16,16,6976
2020-09-01,Dormente,,23,0,15,23
2020-09-01,Inativo,Clientes Fieis,78,0,0,0
2020-09-01,Inativo,Em Risco,9297,20,22,25
2020-09-01,Inativo,Hibernando,8968,19,20,21
2020-09-01,Inativo,Perdido,8593,8,8,8
2020-09-01,Inativo,Precisa de Atencao,122,1,1,1
2020-09-01,Inativo,Quase Dormindo,242,1,1,1
2020-09-01,Inativo,,7,0,0,0
2020-09-01,Não Ativado,Perdido,2,0,0,0
2020-09-01,Não Ativado,Potencial Fiel,1,1,1,1
2020-09-01,Não Ativado,Precisa de Atencao,1,0,0,1
2020-09-01,Não Ativado,Quase Dormindo,1,0,0,1
2020-09-01,Não Ativado,,3007,105,114,118
2020-10-01,Ativo,Campeao,22736,22511,22735,22735
2020-10-01,Ativo,Clientes Fieis,22610,22120,22606,22609
2020-10-01,Ativo,Novos Clientes,3728,3588,3725,3725
2020-10-01,Ativo,Potencial Fiel,20904,20243,20895,20896
2020-10-01,Ativo,,143,141,143,143
2020-10-01,Churn,Em Risco,2288,2,2,2
2020-10-01,Churn,Hibernando,89,0,0,0
2020-10-01,Churn,Nao Perder!,22,0,0,0
2020-10-01,Churn,Perdido,21434,21,24,28
