ANO_MES;STATUS;SEGMENTO;QTD_CLIENTES;CLIENTES_CONTATAVEIS;CLIENTES_COM_EMAIL;CLIENTES_COM_TELEFONE;CLIENTES_COM_EMAIL_E_TELEFONE;CLIENTES_ATIVOS_30_DIAS;CLIENTES_ATIVOS_60_DIAS;CLIENTES_ATIVOS_90_DIAS
01/01/2019;Churn;Nao Perder!;18;18;4;18;4;0;0;0
01/01/2019;Churn;Perdido;6502;6064;374;6063;373;4;4;5
01/01/2019;Churn;;27841;21268;864;21093;689;4;4;5
01/01/2019;Dormente;Campeao;119;118;15;118;15;1;119;119
01/01/2019;Dormente;Clientes Fieis;7185;6943;774;6943;774;53;5280;7140
01/01/2019;Dormente;Clientes Promissores;958;910;49;909;48;0;907;958
01/01/2019;Dormente;Novos Clientes;29;27;1;27;1;0;29;29
01/01/2019;Dormente;Potencial Fiel;4647;4418;380;4418;380;12;4420;4644
01/01/2019;Dormente;Precisa de Atencao;1618;1555;153;1555;153;9;9;1579
01/01/2019;Dormente;Quase Dormindo;2067;1953;146;1953;146;1;1;1976
01/01/2019;Dormente;;13;13;3;13;3;0;8;13
01/01/2019;Inativo;Clientes Fieis;43;41;6;41;6;0;0;0
01/01/2019;Inativo;Em Risco;3840;3688;381;3688;381;14;15;17
01/01/2019;Inativo;Hibernando;2833;2698;204;2698;204;3;3;4
01/01/2019;Inativo;Perdido;2232;2093;132;2093;132;1;1;1
01/01/2019;Inativo;Precisa de Atencao;41;41;3;41;3;0;0;0
01/01/2019;Inativo;Quase Dormindo;70;68;4;68;4;0;0;0
01/01/2019;Inativo;;4;4;1;4;1;0;0;0
01/01/2019;Não Ativado;Clientes Fieis;2;2;0;2;0;0;0;2
01/01/2019;Não Ativado;Clientes Promissores;1;1;0;1;0;0;1;1
01/01/2019;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/01/2019;Não Ativado;Perdido;3;0;0;0;0;0;0;0
01/01/2019;Não Ativado;;1276;561;107;499;45;40;42;44
01/02/2019;Ativo;Campeao;14275;13993;2088;13993;2088;14133;14275;14275
01/02/2019;Ativo;Clientes Fieis;9151;8813;844;8813;844;8984;9149;9150
01/02/2019;Ativo;Novos Clientes;850;786;43;786;43;817;847;847
01/02/2019;Ativo;Potencial Fiel;5756;5439;379;5439;379;5586;5747;5749
01/02/2019;Ativo;;66;66;35;66;35;65;66;66
01/02/2019;Churn;Em Risco;912;885;78;885;78;0;2;2
01/02/2019;Churn;Hibernando;17;15;3;15;3;0;0;0
01/02/2019;Churn;Nao Perder!;13;13;5;13;5;0;0;0
01/02/2019;Churn;Perdido;5524;5175;327;5175;327;2;2;2
01/02/2019;Churn;;23346;17987;702;17850;565;9;9;11
01/02/2019;Dormente;Campeao;120;118;16;118;16;0;120;120
01/02/2019;Dormente;Clientes Fieis;6291;6107;706;6106;705;38;4600;6249
01/02/2019;Dormente;Clientes Promissores;782;736;51;736;51;2;741;782
01/02/2019;Dormente;Novos Clientes;22;21;1;21;1;0;22;22
01/02/2019;Dormente;Potencial Fiel;3906;3720;309;3720;309;10;3722;3903
01/02/2019;Dormente;Precisa de Atencao;1407;1349;116;1349;116;4;4;1361
01/02/2019;Dormente;Quase Dormindo;1830;1746;139;1746;139;0;1;1758
01/02/2019;Dormente;;9;9;0;9;0;0;4;9
01/02/2019;Inativo;Clientes Fieis;27;27;1;27;1;2;2;2
01/02/2019;Inativo;Em Risco;3239;3129;322;3128;321;9;9;12
01/02/2019;Inativo;Hibernando;2395;2273;179;2273;179;5;5;5
01/02/2019;Inativo;Perdido;1917;1800;99;1800;99;2;2;2
01/02/2019;Inativo;Precisa de Atencao;39;37;3;37;3;1;1;1
01/02/2019;Inativo;Quase Dormindo;60;57;2;57;2;1;1;1
01/02/2019;Inativo;;4;2;0;2;0;0;0;0
01/02/2019;Não Ativado;Clientes Fieis;1;1;0;1;0;0;1;1
01/02/2019;Não Ativado;Nao Perder!;2;2;1;2;1;0;0;0
01/02/2019;Não Ativado;Novos Clientes;1;1;0;1;0;1;1;1
01/02/2019;Não Ativado;Perdido;1;0;0;0;0;0;0;0
01/02/2019;Não Ativado;Potencial Fiel;1;1;0;1;0;1;1;1
01/02/2019;Não Ativado;Precisa de Atencao;1;1;0;1;0;0;0;1
01/02/2019;Não Ativado;;1014;584;44;572;32;26;30;30
01/03/2019;Ativo;Campeao;10336;10069;1488;10069;1488;10237;10336;10336
01/03/2019;Ativo;Clientes Fieis;6784;6451;646;6451;646;6646;6784;6784
01/03/2019;Ativo;Novos Clientes;688;640;38;640;38;665;688;688
01/03/2019;Ativo;Potencial Fiel;4500;4213;359;4211;357;4379;4498;4498
01/03/2019;Ativo;;56;54;33;54;33;55;56;56
01/03/2019;Churn;Em Risco;695;667;87;667;87;1;1;1
01/03/2019;Churn;Hibernando;15;14;0;14;0;0;0;0
01/03/2019;Churn;Nao Perder!;14;14;2;14;2;0;0;0
01/03/2019;Churn;Perdido;4676;4286;290;4283;287;6;6;6
01/03/2019;Churn;;20459;14708;591;14592;475;3;3;4
01/03/2019;Dormente;Campeao;90;85;12;84;11;1;90;90
01/03/2019;Dormente;Clientes Fieis;4761;4575;553;4575;553;42;3457;4727
01/03/2019;Dormente;Clientes Promissores;626;584;43;584;43;1;591;625
01/03/2019;Dormente;Novos Clientes;17;16;1;16;1;0;17;17
01/03/2019;Dormente;Potencial Fiel;3218;3020;226;3019;225;9;3065;3215
01/03/2019;Dormente;Precisa de Atencao;1102;1046;109;1046;109;4;4;1064
01/03/2019;Dormente;Quase Dormindo;1453;1371;120;1371;120;2;2;1399
01/03/2019;Dormente;;6;6;2;6;2;0;5;6
01/03/2019;Inativo;Clientes Fieis;28;28;3;28;3;0;0;0
01/03/2019;Inativo;Em Risco;2498;2376;246;2376;246;3;3;5
01/03/2019;Inativo;Hibernando;1853;1752;156;1751;155;3;3;3
01/03/2019;Inativo;Perdido;1650;1541;99;1540;98;1;1;1
01/03/2019;Inativo;Precisa de Atencao;26;24;3;24;3;0;0;0
01/03/2019;Inativo;Quase Dormindo;38;36;1;36;1;0;0;0
01/03/2019;Inativo;;3;3;0;3;0;0;0;0
01/03/2019;Não Ativado;Clientes Fieis;1;1;0;1;0;1;1;1
01/03/2019;Não Ativado;Clientes Promissores;1;0;0;0;0;0;1;1
01/03/2019;Não Ativado;Perdido;1;1;0;1;0;0;0;0
01/03/2019;Não Ativado;Precisa de Atencao;1;1;0;1;0;0;0;1
01/03/2019;Não Ativado;;1366;617;173;480;36;29;31;33
01/04/2019;Ativo;Campeao;10564;10260;1587;10260;1587;10466;10563;10564
01/04/2019;Ativo;Clientes Fieis;6880;6546;684;6545;683;6749;6879;6879
01/04/2019;Ativo;Novos Clientes;749;686;45;686;45;724;749;749
01/04/2019;Ativo;Potencial Fiel;4856;4534;412;4533;411;4709;4853;4854
01/04/2019;Ativo;;51;50;34;50;34;51;51;51
01/04/2019;Churn;Em Risco;757;722;82;722;82;1;1;1
01/04/2019;Churn;Hibernando;24;20;4;20;4;0;0;0
01/04/2019;Churn;Nao Perder!;14;14;0;14;0;0;0;0
01/04/2019;Churn;Perdido;4794;4418;328;4418;328;3;3;4
01/04/2019;Churn;;21739;15321;681;15195;555;4;5;5
01/04/2019;Dormente;Campeao;80;78;16;78;16;1;79;79
01/04/2019;Dormente;Clientes Fieis;4800;4612;596;4612;596;25;3398;4776
01/04/2019;Dormente;Clientes Promissores;691;649;46;649;46;0;650;691
01/04/2019;Dormente;Novos Clientes;29;27;3;27;3;0;29;29
01/04/2019;Dormente;Potencial Fiel;3294;3073;300;3073;300;13;3148;3292
01/04/2019;Dormente;Precisa de Atencao;1156;1099;105;1099;105;5;6;1119
01/04/2019;Dormente;Quase Dormindo;1558;1466;109;1466;109;2;2;1500
01/04/2019;Dormente;;11;11;3;11;3;0;8;11
01/04/2019;Inativo;Clientes Fieis;30;29;4;29;4;0;0;0
01/04/2019;Inativo;Em Risco;2561;2434;249;2433;248;11;11;11
01/04/2019;Inativo;Hibernando;1965;1854;169;1854;169;2;2;2
01/04/2019;Inativo;Perdido;1671;1560;115;1559;114;1;1;1
01/04/2019;Inativo;Precisa de Atencao;27;26;4;26;4;0;0;0
01/04/2019;Inativo;Quase Dormindo;35;35;4;35;4;0;0;0
01/04/2019;Inativo;;1;1;1;1;1;0;0;0
01/04/2019;Não Ativado;Clientes Fieis;1;0;0;0;0;1;1;1
01/04/2019;Não Ativado;Hibernando;1;1;0;1;0;0;0;0
01/04/2019;Não Ativado;Perdido;1;1;1;1;1;0;0;0
01/04/2019;Não Ativado;Potencial Fiel;1;1;0;1;0;0;1;1
01/04/2019;Não Ativado;;2012;673;288;454;69;33;34;36
01/05/2019;Ativo;Campeao;10181;9923;1514;9923;1514;10085;10181;10181
01/05/2019;Ativo;Clientes Fieis;6915;6591;707;6591;707;6786;6915;6915
01/05/2019;Ativo;Novos Clientes;796;740;37;740;37;765;795;795
01/05/2019;Ativo;Potencial Fiel;4670;4400;392;4400;392;4560;4663;4663
01/05/2019;Ativo;;56;53;37;53;37;56;56;56
01/05/2019;Churn;Em Risco;741;705;82;705;82;2;2;2
01/05/2019;Churn;Hibernando;12;12;4;12;4;0;0;0
01/05/2019;Churn;Nao Perder!;17;16;3;16;3;0;0;0
01/05/2019;Churn;Perdido;4924;4505;312;4502;309;2;2;3
01/05/2019;Churn;;22329;15328;688;15208;568;4;4;4
01/05/2019;Dormente;Campeao;76;73;5;73;5;4;76;76
01/05/2019;Dormente;Clientes Fieis;4987;4766;539;4766;539;29;3628;4955
01/05/2019;Dormente;Clientes Promissores;694;653;48;653;48;1;655;693
01/05/2019;Dormente;Novos Clientes;11;11;1;11;1;0;11;11
01/05/2019;Dormente;Potencial Fiel;3370;3191;275;3191;275;10;3205;3368
01/05/2019;Dormente;Precisa de Atencao;1169;1119;103;1119;103;6;6;1125
01/05/2019;Dormente;Quase Dormindo;1576;1485;120;1485;120;3;3;1524
01/05/2019;Dormente;;4;3;1;3;1;0;4;4
01/05/2019;Inativo;Clientes Fieis;35;35;5;35;5;0;0;0
01/05/2019;Inativo;Em Risco;2507;2377;243;2377;243;5;5;5
01/05/2019;Inativo;Hibernando;2000;1897;142;1897;142;3;3;3
01/05/2019;Inativo;Perdido;1741;1633;123;1633;123;1;1;1
01/05/2019;Inativo;Precisa de Atencao;21;21;4;21;4;0;0;0
01/05/2019;Inativo;Quase Dormindo;51;49;5;49;5;0;0;0
01/05/2019;Inativo;;2;2;0;2;0;0;0;0
01/05/2019;Não Ativado;Perdido;3;2;0;2;0;0;0;0
01/05/2019;Não Ativado;Potencial Fiel;3;2;0;2;0;3;3;3
01/05/2019;Não Ativado;;2518;739;229;561;51;26;28;29
01/06/2019;Ativo;Campeao;9757;9469;1498;9469;1498;9676;9757;9757
01/06/2019;Ativo;Clientes Fieis;6540;6188;692;6188;692;6405;6536;6537
01/06/2019;Ativo;Novos Clientes;709;648;45;648;45;688;709;709
01/06/2019;Ativo;Potencial Fiel;4580;4271;358;4270;357;4443;4577;4578
01/06/2019;Ativo;;46;46;33;46;33;46;46;46
01/06/2019;Churn;Em Risco;729;699;64;699;64;1;1;1
01/06/2019;Churn;Hibernando;16;16;3;16;3;0;0;0
01/06/2019;Churn;Nao Perder!;18;18;1;18;1;0;0;0
01/06/2019;Churn;Perdido;4640;4233;317;4232;316;4;4;4
01/06/2019;Churn;;21244;14576;789;14402;615;3;4;4
01/06/2019;Dormente;Campeao;81;77;9;77;9;3;81;81
01/06/2019;Dormente;Clientes Fieis;4566;4364;522;4364;522;32;3380;4539
01/06/2019;Dormente;Clientes Promissores;694;650;64;650;64;0;662;694
01/06/2019;Dormente;Novos Clientes;18;17;3;17;3;0;18;18
01/06/2019;Dormente;Potencial Fiel;3162;2961;241;2960;240;10;3009;3161
01/06/2019;Dormente;Precisa de Atencao;1063;989;108;989;108;5;5;1028
01/06/2019;Dormente;Quase Dormindo;1534;1417;120;1416;119;4;4;1478
01/06/2019;Dormente;;6;5;2;5;2;0;5;6
01/06/2019;Inativo;Clientes Fieis;30;28;1;28;1;0;0;0
01/06/2019;Inativo;Em Risco;2393;2254;284;2254;284;8;8;9
01/06/2019;Inativo;Hibernando;1891;1781;179;1781;179;1;2;3
01/06/2019;Inativo;Perdido;1641;1534;134;1534;134;0;0;1
01/06/2019;Inativo;Precisa de Atencao;37;34;1;34;1;0;0;0
01/06/2019;Inativo;Quase Dormindo;55;54;4;54;4;0;0;0
01/06/2019;Inativo;;3;3;0;3;0;0;0;0
01/06/2019;Não Ativado;Perdido;4;2;0;2;0;0;0;0
01/06/2019;Não Ativado;;1548;751;294;520;63;19;21;22
01/07/2019;Ativo;Campeao;10422;10107;1588;10107;1588;10351;10420;10422
01/07/2019;Ativo;Clientes Fieis;6838;6494;687;6494;687;6703;6835;6835
01/07/2019;Ativo;Novos Clientes;754;707;51;707;51;725;754;754
01/07/2019;Ativo;Potencial Fiel;4918;4586;410;4586;410;4803;4915;4915
01/07/2019;Ativo;;49;47;34;47;34;49;49;49
01/07/2019;Churn;Em Risco;729;701;91;701;91;2;2;2
01/07/2019;Churn;Hibernando;14;14;0;14;0;0;0;0
01/07/2019;Churn;Nao Perder!;10;10;0;10;0;0;0;0
01/07/2019;Churn;Perdido;5029;4594;357;4593;356;5;5;5
01/07/2019;Churn;;22265;14988;683;14838;533;6;6;8
01/07/2019;Dormente;Campeao;64;64;10;64;10;1;64;64
01/07/2019;Dormente;Clientes Fieis;4890;4680;599;4680;599;35;3559;4854
01/07/2019;Dormente;Clientes Promissores;709;662;49;662;49;0;659;709
01/07/2019;Dormente;Novos Clientes;20;20;0;20;0;0;20;20
01/07/2019;Dormente;Potencial Fiel;3337;3113;280;3113;280;8;3190;3335
01/07/2019;Dormente;Precisa de Atencao;1170;1094;104;1093;103;4;6;1138
01/07/2019;Dormente;Quase Dormindo;1607;1510;122;1509;121;1;1;1533
01/07/2019;Dormente;;6;6;2;6;2;0;3;6
01/07/2019;Inativo;Clientes Fieis;24;22;5;22;5;0;0;0
01/07/2019;Inativo;Em Risco;2463;2355;253;2355;253;9;10;10
01/07/2019;Inativo;Hibernando;2010;1899;173;1899;173;3;3;3
01/07/2019;Inativo;Perdido;1719;1603;120;1603;120;2;2;3
01/07/2019;Inativo;Precisa de Atencao;38;35;4;35;4;1;1;1
01/07/2019;Inativo;Quase Dormindo;59;53;5;53;5;0;0;0
01/07/2019;Inativo;;1;1;0;1;0;0;0;0
01/07/2019;Não Ativado;Campeao;1;1;0;1;0;1;1;1
01/07/2019;Não Ativado;Clientes Fieis;1;1;0;1;0;0;1;1
01/07/2019;Não Ativado;Nao Perder!;1;1;1;1;1;0;0;0
01/07/2019;Não Ativado;Perdido;2;1;0;1;0;0;0;0
01/07/2019;Não Ativado;Quase Dormindo;1;1;0;1;0;0;0;1
01/07/2019;Não Ativado;;1535;756;190;607;41;20;22;23
01/08/2019;Ativo;Campeao;10800;10491;1755;10489;1753;10700;10800;10800
01/08/2019;Ativo;Clientes Fieis;7100;6739;730;6738;729;6982;7100;7100
01/08/2019;Ativo;Novos Clientes;731;677;57;677;57;704;728;728
01/08/2019;Ativo;Potencial Fiel;4872;4580;439;4580;439;4719;4869;4869
01/08/2019;Ativo;;50;49;40;49;40;49;50;50
01/08/2019;Churn;Em Risco;743;713;70;713;70;0;0;0
01/08/2019;Churn;Hibernando;15;14;1;14;1;0;0;0
01/08/2019;Churn;Nao Perder!;19;19;7;19;7;0;0;0
01/08/2019;Churn;Perdido;4944;4518;327;4512;321;2;2;2
01/08/2019;Churn;;21306;14546;747;14346;547;4;4;5
01/08/2019;Dormente;Campeao;91;90;23;90;23;2;91;91
01/08/2019;Dormente;Clientes Fieis;4884;4687;644;4687;644;39;3570;4854
01/08/2019;Dormente;Clientes Promissores;687;639;50;639;50;2;645;687
01/08/2019;Dormente;Novos Clientes;24;24;1;24;1;0;24;24
01/08/2019;Dormente;Potencial Fiel;3219;2989;267;2989;267;9;3080;3217
01/08/2019;Dormente;Precisa de Atencao;1160;1089;118;1089;118;6;6;1122
01/08/2019;Dormente;Quase Dormindo;1588;1482;119;1482;119;1;1;1527
01/08/2019;Dormente;;6;6;1;6;1;0;5;6
01/08/2019;Inativo;Clientes Fieis;31;30;4;30;4;0;0;0
01/08/2019;Inativo;Em Risco;2561;2431;249;2431;249;5;7;8
01/08/2019;Inativo;Hibernando;1906;1774;141;1773;140;0;0;0
01/08/2019;Inativo;Perdido;1587;1480;113;1480;113;3;3;3
01/08/2019;Inativo;Precisa de Atencao;40;40;2;40;2;1;1;1
01/08/2019;Inativo;Quase Dormindo;57;52;4;52;4;0;0;0
01/08/2019;Inativo;;3;3;0;3;0;0;0;0
01/08/2019;Não Ativado;Clientes Fieis;1;1;0;1;0;1;1;1
01/08/2019;Não Ativado;Perdido;1;1;0;1;0;0;0;0
01/08/2019;Não Ativado;;1880;929;263;771;105;32;34;35
01/09/2019;Ativo;Campeao;9686;9387;1508;9387;1508;9598;9686;9686
01/09/2019;Ativo;Clientes Fieis;6935;6577;701;6576;700;6822;6934;6935
01/09/2019;Ativo;Novos Clientes;761;711;38;711;38;733;760;760
01/09/2019;Ativo;Potencial Fiel;4998;4676;390;4674;388;4854;4994;4994
01/09/2019;Ativo;;37;36;22;36;22;36;37;37
01/09/2019;Churn;Em Risco;774;733;85;732;84;1;1;1
01/09/2019;Churn;Hibernando;19;17;1;17;1;0;0;0
01/09/2019;Churn;Nao Perder!;11;11;3;11;3;0;0;0
01/09/2019;Churn;Perdido;4873;4503;334;4500;331;2;2;2
01/09/2019;Churn;;20609;14356;700;14236;580;0;0;0
01/09/2019;Dormente;Campeao;75;72;6;72;6;0;75;75
01/09/2019;Dormente;Clientes Fieis;4740;4547;596;4547;596;33;3451;4709
01/09/2019;Dormente;Clientes Promissores;770;721;48;721;48;0;731;769
01/09/2019;Dormente;Novos Clientes;25;24;4;24;4;0;25;25
01/09/2019;Dormente;Potencial Fiel;3312;3103;285;3102;284;8;3162;3310
01/09/2019;Dormente;Precisa de Atencao;1178;1110;109;1110;109;3;3;1147
01/09/2019;Dormente;Quase Dormindo;1632;1538;115;1538;115;4;4;1570
01/09/2019;Dormente;;9;9;4;9;4;0;6;9
01/09/2019;Inativo;Clientes Fieis;20;20;5;20;5;0;0;0
01/09/2019;Inativo;Em Risco;2635;2515;293;2514;292;8;9;9
01/09/2019;Inativo;Hibernando;2080;1954;172;1954;172;1;1;1
01/09/2019;Inativo;Perdido;1778;1689;154;1689;154;0;0;1
01/09/2019;Inativo;Precisa de Atencao;36;32;0;32;0;0;0;0
01/09/2019;Inativo;Quase Dormindo;54;48;5;48;5;0;0;0
01/09/2019;Inativo;;6;5;0;5;0;0;0;0
01/09/2019;Não Ativado;Clientes Fieis;1;1;0;1;0;0;1;1
01/09/2019;Não Ativado;Clientes Promissores;1;1;0;1;0;0;1;1
01/09/2019;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/09/2019;Não Ativado;Hibernando;1;1;0;1;0;0;0;0
01/09/2019;Não Ativado;;1881;726;188;638;100;35;36;38
01/10/2019;Ativo;Campeao;9683;9386;1485;9386;1485;9600;9683;9683
01/10/2019;Ativo;Clientes Fieis;6742;6390;701;6389;700;6628;6739;6740
01/10/2019;Ativo;Novos Clientes;816;766;59;766;59;794;814;814
01/10/2019;Ativo;Potencial Fiel;5004;4705;420;4705;420;4871;4997;4998
01/10/2019;Ativo;;50;47;30;47;30;50;50;50
01/10/2019;Churn;Em Risco;808;778;80;778;80;1;1;1
01/10/2019;Churn;Hibernando;23;23;1;23;1;0;0;0
01/10/2019;Churn;Nao Perder!;20;20;1;20;1;0;0;0
01/10/2019;Churn;Perdido;5454;5086;343;5085;342;7;7;8
01/10/2019;Churn;;24109;17874;848;17727;701;4;5;5
01/10/2019;Dormente;Campeao;84;81;12;81;12;2;84;84
01/10/2019;Dormente;Clientes Fieis;4827;4617;584;4617;584;34;3520;4798
01/10/2019;Dormente;Clientes Promissores;771;719;50;719;50;0;723;769
01/10/2019;Dormente;Novos Clientes;28;28;0;28;0;0;27;27
01/10/2019;Dormente;Potencial Fiel;3496;3277;330;3277;330;12;3336;3495
01/10/2019;Dormente;Precisa de Atencao;1208;1136;101;1136;101;2;2;1167
01/10/2019;Dormente;Quase Dormindo;1654;1553;131;1553;131;1;1;1586
01/10/2019;Dormente;;8;8;4;8;4;0;6;8
01/10/2019;Inativo;Clientes Fieis;33;33;2;33;2;1;1;1
01/10/2019;Inativo;Em Risco;2684;2558;297;2558;297;12;16;16
01/10/2019;Inativo;Hibernando;2107;2000;183;2000;183;2;3;4
01/10/2019;Inativo;Perdido;1918;1814;130;1813;129;3;3;3
01/10/2019;Inativo;Precisa de Atencao;42;41;4;41;4;0;0;0
01/10/2019;Inativo;Quase Dormindo;59;54;6;54;6;0;0;0
01/10/2019;Inativo;;5;5;0;5;0;0;0;0
01/10/2019;Não Ativado;Clientes Fieis;1;1;0;1;0;1;1;1
01/10/2019;Não Ativado;Em Risco;1;1;1;1;1;0;0;0
01/10/2019;Não Ativado;Perdido;1;0;0;0;0;0;0;0
01/10/2019;Não Ativado;Potencial Fiel;2;2;0;2;0;1;2;2
01/10/2019;Não Ativado;Quase Dormindo;1;0;0;0;0;0;0;1
01/10/2019;Não Ativado;;58847;46498;1021;45715;238;43;44;48
01/11/2019;Ativo;Campeao;8920;8634;1422;8634;1422;8835;8920;8920
01/11/2019;Ativo;Clientes Fieis;6213;5847;631;5847;631;6089;6209;6210
01/11/2019;Ativo;Novos Clientes;680;626;33;626;33;661;679;679
01/11/2019;Ativo;Potencial Fiel;4380;4086;330;4086;330;4270;4377;4378
01/11/2019;Ativo;;51;51;29;51;29;50;51;51
01/11/2019;Churn;Em Risco;689;654;76;654;76;0;0;0
01/11/2019;Churn;Hibernando;17;17;0;17;0;0;0;0
01/11/2019;Churn;Nao Perder!;5;5;2;5;2;0;0;0
01/11/2019;Churn;Perdido;4313;3934;241;3932;239;7;7;8
01/11/2019;Churn;;18810;13027;571;12905;449;5;6;6
01/11/2019;Dormente;Campeao;66;64;18;64;18;1;66;66
01/11/2019;Dormente;Clientes Fieis;4282;4100;540;4100;540;37;3100;4262
01/11/2019;Dormente;Clientes Promissores;614;569;38;569;38;1;576;612
01/11/2019;Dormente;Novos Clientes;28;25;1;25;1;0;28;28
01/11/2019;Dormente;Potencial Fiel;2973;2781;256;2781;256;5;2828;2972
01/11/2019;Dormente;Precisa de Atencao;1019;963;88;963;88;7;7;993
01/11/2019;Dormente;Quase Dormindo;1435;1332;103;1332;103;3;3;1389
01/11/2019;Dormente;;11;8;5;8;5;0;7;11
01/11/2019;Inativo;Clientes Fieis;22;22;5;22;5;0;0;0
01/11/2019;Inativo;Em Risco;2282;2165;274;2165;274;7;7;8
01/11/2019;Inativo;Hibernando;1743;1626;123;1626;123;1;1;1
01/11/2019;Inativo;Perdido;1502;1396;100;1396;100;1;1;1
01/11/2019;Inativo;Precisa de Atencao;26;23;3;23;3;0;0;0
01/11/2019;Inativo;Quase Dormindo;50;47;2;47;2;0;0;0
01/11/2019;Inativo;;6;5;0;5;0;0;0;0
01/11/2019;Não Ativado;Clientes Promissores;1;1;0;1;0;0;1;1
01/11/2019;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/11/2019;Não Ativado;Perdido;2;1;0;1;0;0;0;0
01/11/2019;Não Ativado;Quase Dormindo;1;0;0;0;0;0;0;1
01/11/2019;Não Ativado;;1202;610;184;468;42;19;19;20
01/12/2019;Ativo;Campeao;9212;8887;1502;8887;1502;9131;9212;9212
01/12/2019;Ativo;Clientes Fieis;6493;6129;721;6129;721;6375;6492;6492
01/12/2019;Ativo;Novos Clientes;926;874;80;872;78;901;924;924
01/12/2019;Ativo;Potencial Fiel;5021;4705;455;4705;455;4868;5016;5016
01/12/2019;Ativo;;62;61;42;61;42;62;62;62
01/12/2019;Churn;Em Risco;824;783;89;783;89;1;2;2
01/12/2019;Churn;Hibernando;26;26;4;26;4;0;0;0
01/12/2019;Churn;Nao Perder!;16;13;3;13;3;0;0;0
01/12/2019;Churn;Perdido;6021;5573;568;5565;560;1;1;1
01/12/2019;Churn;;25530;16284;2384;14549;649;7;8;8
01/12/2019;Dormente;Campeao;74;73;19;73;19;0;74;74
01/12/2019;Dormente;Clientes Fieis;4745;4536;629;4536;629;30;3391;4719
01/12/2019;Dormente;Clientes Promissores;800;760;76;759;75;1;746;800
01/12/2019;Dormente;Novos Clientes;30;30;1;30;1;0;30;30
01/12/2019;Dormente;Potencial Fiel;3501;3288;378;3286;376;11;3354;3499
01/12/2019;Dormente;Precisa de Atencao;1186;1122;125;1122;125;3;3;1142
01/12/2019;Dormente;Quase Dormindo;1762;1638;171;1636;169;2;2;1707
01/12/2019;Dormente;;5;5;0;5;0;0;4;5
01/12/2019;Inativo;Clientes Fieis;25;24;5;24;5;0;0;0
01/12/2019;Inativo;Em Risco;2679;2550;311;2550;311;5;5;6
01/12/2019;Inativo;Hibernando;2324;2189;235;2189;235;3;3;3
01/12/2019;Inativo;Perdido;2096;1995;219;1995;219;2;2;2
01/12/2019;Inativo;Precisa de Atencao;35;33;4;33;4;0;0;0
01/12/2019;Inativo;Quase Dormindo;52;49;2;49;2;0;0;0
01/12/2019;Inativo;;11;9;0;9;0;0;0;0
01/12/2019;Não Ativado;Potencial Fiel;2;1;0;1;0;2;2;2
01/12/2019;Não Ativado;;14549;5681;4732;1035;86;44;46;46
01/01/2020;Ativo;Campeao;9405;9089;1511;9089;1511;9328;9404;9405
01/01/2020;Ativo;Clientes Fieis;6386;5995;761;5994;760;6269;6385;6386
01/01/2020;Ativo;Novos Clientes;639;595;41;595;41;614;637;637
01/01/2020;Ativo;Potencial Fiel;4553;4192;380;4189;377;4422;4547;4548
01/01/2020;Ativo;;56;56;38;56;38;56;56;56
01/01/2020;Churn;Em Risco;809;764;86;764;86;1;1;1
01/01/2020;Churn;Hibernando;18;18;2;17;1;0;0;0
01/01/2020;Churn;Nao Perder!;12;12;0;12;0;0;0;0
01/01/2020;Churn;Perdido;4838;4453;332;4453;332;11;12;12
01/01/2020;Churn;;19839;14185;611;14090;516;4;4;4
01/01/2020;Dormente;Campeao;66;65;13;65;13;0;66;66
01/01/2020;Dormente;Clientes Fieis;4683;4433;629;4433;629;30;3386;4642
01/01/2020;Dormente;Clientes Promissores;658;615;54;615;54;0;608;657
01/01/2020;Dormente;Novos Clientes;12;12;0;12;0;0;12;12
01/01/2020;Dormente;Potencial Fiel;3191;2980;296;2980;296;12;3045;3191
01/01/2020;Dormente;Precisa de Atencao;1145;1075;118;1075;118;3;3;1110
01/01/2020;Dormente;Quase Dormindo;1514;1417;109;1417;109;3;3;1453
01/01/2020;Dormente;;16;15;3;15;3;0;9;16
01/01/2020;Inativo;Clientes Fieis;20;20;3;20;3;0;0;0
01/01/2020;Inativo;Em Risco;2570;2438;302;2438;302;2;2;2
01/01/2020;Inativo;Hibernando;2065;1928;162;1927;161;5;5;5
01/01/2020;Inativo;Perdido;1668;1551;113;1551;113;2;2;2
01/01/2020;Inativo;Precisa de Atencao;37;35;3;35;3;0;0;0
01/01/2020;Inativo;Quase Dormindo;55;54;4;54;4;1;1;1
01/01/2020;Inativo;;4;3;0;3;0;0;0;0
01/01/2020;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/01/2020;Não Ativado;Perdido;5;3;0;3;0;0;0;0
01/01/2020;Não Ativado;Potencial Fiel;1;0;0;0;0;1;1;1
01/01/2020;Não Ativado;;2307;963;81;918;36;27;31;31
01/02/2020;Ativo;Campeao;12038;11661;2040;11661;2040;11945;12038;12038
01/02/2020;Ativo;Clientes Fieis;8701;8278;1032;8278;1032;8513;8701;8701
01/02/2020;Ativo;Novos Clientes;1049;997;78;996;77;1021;1048;1048
